,id_amostra,identificacao_amostra,ponto,replica,campanha,data_coleta,tipo_amostra,analise,resultado,unidade
1857,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,3.00,7.618,phi
1858,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,3.50,4.759,phi
1859,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,4.00,2.02,phi
1860,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,5.00,1.605,phi
1861,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,6.00,0.0,phi
1862,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,7.00,0.0,phi
1863,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,8.00,0.0,phi
1864,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,9.00,0.0,phi
1865,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,10.00,0.0,phi
1866,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,-2.00,0.0,phi
1867,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,-1.50,0.0,phi
1868,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,-1.00,0.0,phi
1869,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,-0.50,2.014,phi
1870,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,0.00,2.692,phi
1871,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,0.50,3.259,phi
1872,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,1.00,5.315,phi
1873,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,1.50,8.346,phi
1874,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,2.00,19.17,phi
1875,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,2.50,21.849,phi
1876,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,3.00,24.468,phi
1877,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,3.50,9.312,phi
1878,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,4.00,0.481,phi
1879,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,5.00,3.095,phi
1880,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,6.00,0.0,phi
1881,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,7.00,0.0,phi
1882,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,8.00,0.0,phi
1883,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,9.00,0.0,phi
1884,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,10.00,0.0,phi
1885,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,-2.00,0.0,phi
1886,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,-1.50,0.0,phi
1887,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,-1.00,0.0,phi
1888,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,-0.50,10.009,phi
1889,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,0.00,10.234,phi
1890,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,0.50,9.839,phi
1891,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,1.00,11.915,phi
1892,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,1.50,9.936,phi
1893,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,2.00,15.117,phi
1894,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,2.50,12.816,phi
1895,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,3.00,12.639,phi
1896,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,3.50,4.779,phi
1897,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,4.00,1.516,phi
1898,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,5.00,1.199,phi
1899,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,6.00,0.0,phi
1900,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,7.00,0.0,phi
1901,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,8.00,0.0,phi
1902,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,9.00,0.0,phi
1903,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,10.00,0.0,phi
1904,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,Grânulo (>2 mm),<0.01,g/100g
1905,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,Areia muito grossa (2 a 1 mm),1.26,g/100g
1906,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",2.53,g/100g
1907,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",5.94,g/100g
1908,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",21.73,g/100g
1909,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",22.23,g/100g
1910,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,"Silte (0,062 mm a 0,00994)",39.82,g/100g
1911,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",6.49,g/100g
1912,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,Grânulo (>2 mm),<0.01,g/100g
1913,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,Areia muito grossa (2 a 1 mm),0.36,g/100g
1914,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",0.64,g/100g
1915,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",4.36,g/100g
1916,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",19.45,g/100g
1917,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",23.76,g/100g
1918,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,"Silte (0,062 mm a 0,00994)",42.96,g/100g
1919,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",8.48,g/100g
1920,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,Grânulo (>2 mm),<0.01,g/100g
1921,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,Areia muito grossa (2 a 1 mm),0.31,g/100g
1922,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",1.09,g/100g
1923,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",6.15,g/100g
1924,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",23.12,g/100g
1925,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",25.20,g/100g
1926,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,"Silte (0,062 mm a 0,00994)",37.98,g/100g
1927,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",6.15,g/100g
1928,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,Grânulo (>2 mm),<0.01,g/100g
1929,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,Areia muito grossa (2 a 1 mm),0.43,g/100g
1930,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",0.90,g/100g
1931,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",5.37,g/100g
1932,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",18.77,g/100g
1933,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",26.68,g/100g
1934,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,"Silte (0,062 mm a 0,00994)",40.52,g/100g
1935,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",7.33,g/100g
1936,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,Grânulo (>2 mm),3.1,g/100g
1937,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,Areia muito grossa (2 a 1 mm),8.11,g/100g
1938,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",21.51,g/100g
1939,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",28.33,g/100g
1940,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",17.43,g/100g
1941,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",13.0,g/100g
1942,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,"Silte (0,062 mm a 0,00994)",7.67,g/100g
1943,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",0.86,g/100g
1944,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,Grânulo (>2 mm),1.83,g/100g
1945,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,Areia muito grossa (2 a 1 mm),21.22,g/100g
1946,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",32.08,g/100g
1947,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",21.6,g/100g
1948,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",5.93,g/100g
1949,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",8.97,g/100g
1950,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,"Silte (0,062 mm a 0,00994)",7.78,g/100g
1951,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",0.58,g/100g
1952,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,Grânulo (>2 mm),2.9,g/100g
1953,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,Areia muito grossa (2 a 1 mm),3.42,g/100g
1954,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",10.66,g/100g
1955,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",28.26,g/100g
1956,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",37.48,g/100g
1957,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",11.14,g/100g
1958,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,"Silte (0,062 mm a 0,00994)",5.51,g/100g
1959,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",0.63,g/100g
1960,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,Grânulo (>2 mm),0.96,g/100g
1961,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,Areia muito grossa (2 a 1 mm),4.6,g/100g
1962,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",13.71,g/100g
1963,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",20.4,g/100g
1964,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",40.74,g/100g
1965,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",13.45,g/100g
1966,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,"Silte (0,062 mm a 0,00994)",5.49,g/100g
1967,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",0.65,g/100g
1968,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,Cascalho,<0.01,%
1969,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,Areia,53.69,%
1970,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,Silte,39.82,%
1971,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,Argila,6.49,%
1972,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,Classificação*,Areia síltica,
1973,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,Cascalho,<0.01,%
1974,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,Areia,48.56,%
1975,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,Silte,42.96,%
1976,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,Argila,8.48,%
1977,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,Classificação*,Areia síltica,
1978,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,Cascalho,<0.01,%
1979,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,Areia,55.87,%
1980,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,Silte,37.98,%
1981,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,Argila,6.15,%
1982,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,Classificação*,Areia síltica,
1983,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,Cascalho,<0.01,%
1984,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,Areia,52.15,%
1985,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,Silte,40.52,%
1986,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,Argila,7.33,%
1987,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,Classificação*,Areia síltica,
1988,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,Cascalho,3.10,%
1989,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,Areia,88.37,%
1990,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,Silte,7.67,%
1991,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,Argila,0.86,%
1992,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,Classificação*,Areia,
1993,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,Cascalho,1.83,%
1994,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,Areia,89.8,%
1995,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,Silte,7.78,%
1996,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,Argila,0.58,%
1997,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,Classificação*,Areia,
1998,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,Cascalho,2.90,%
1999,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,Areia,90.96,%
2000,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,Silte,5.51,%
2001,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,Argila,0.63,%
2002,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,Classificação*,Areia,
2003,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,Cascalho,0.96,%
2004,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,Areia,92.9,%
2005,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,Silte,5.5,%
2006,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,Argila,0.65,%
2007,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,Classificação*,Areia,
2008,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,Lama total (silte + argila),46.31,%
2009,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,Areia total (cascalho + areia),53.69,%
2010,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,Lama total (silte + argila),51.44,%
2011,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,Areia total (cascalho + areia),48.56,%
2012,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,Lama total (silte + argila),44.13,%
2013,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,Areia total (cascalho + areia),55.87,%
2014,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,Lama total (silte + argila),47.85,%
2015,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,Areia total (cascalho + areia),52.15,%
2016,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,Lama total (silte + argila),8.53,%
2017,289.22.5,SedPods,EP1,R1,8° Resgate 2022,25/10/2022,Sedimento,Areia total (cascalho + areia),91.47,%
2018,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,Lama total (silte + argila),8.36,%
2019,289.22.6,SedPods,EP1,R2,8° Resgate 2022,25/10/2022,Sedimento,Areia total (cascalho + areia),91.63,%
2020,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,Lama total (silte + argila),6.14,%
2021,289.22.7,SedPods,EP2,R1,8° Resgate 2022,24/10/2022,Sedimento,Areia total (cascalho + areia),93.86,%
2022,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,Lama total (silte + argila),6.14,%
2023,289.22.8,SedPods,EP2,R2,8° Resgate 2022,24/10/2022,Sedimento,Areia total (cascalho + areia),93.86,%
2024,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,-2.00,<0.01,phi
2025,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,-1.50,<0.01,phi
2026,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,-1.00,<0.01,phi
2027,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,-0.50,0.611,phi
2028,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,0.00,0.646,phi
2029,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,0.50,1.196,phi
2030,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,1.00,1.339,phi
2031,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,1.50,1.618,phi
2032,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,2.00,4.324,phi
2033,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,2.50,6.687,phi
2034,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,3.00,15.042,phi
2035,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,3.50,10.268,phi
2036,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,4.00,11.962,phi
2037,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,5.00,9.983,phi
2038,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,6.00,10.707,phi
2039,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,7.00,9.850,phi
2040,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,8.00,9.278,phi
2041,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,9.00,4.602,phi
2042,289.22.1,Armadilha,EP1,R1,8° Resgate 2022,24/10/2022,Sedimento,10.00,1.889,phi
2043,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,-2.00,<0.01,phi
2044,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,-1.50,<0.01,phi
2045,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,-1.00,<0.01,phi
2046,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,-0.50,0.094,phi
2047,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,0.00,0.263,phi
2048,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,0.50,0.193,phi
2049,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,1.00,0.450,phi
2050,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,1.50,0.997,phi
2051,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,2.00,3.362,phi
2052,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,2.50,6.114,phi
2053,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,3.00,13.334,phi
2054,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,3.50,11.802,phi
2055,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,4.00,11.955,phi
2056,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,5.00,9.432,phi
2057,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,6.00,10.961,phi
2058,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,7.00,11.131,phi
2059,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,8.00,11.434,phi
2060,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,9.00,6.056,phi
2061,289.22.2,Armadilha,EP1,R2,8° Resgate 2022,24/10/2022,Sedimento,10.00,2.424,phi
2062,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,-2.00,<0.01,phi
2063,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,-1.50,<0.01,phi
2064,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,-1.00,<0.01,phi
2065,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,-0.50,0.027,phi
2066,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,0.00,0.283,phi
2067,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,0.50,0.367,phi
2068,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,1.00,0.723,phi
2069,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,1.50,1.342,phi
2070,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,2.00,4.807,phi
2071,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,2.50,7.826,phi
2072,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,3.00,15.293,phi
2073,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,3.50,13.002,phi
2074,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,4.00,12.198,phi
2075,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,5.00,9.386,phi
2076,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,6.00,9.968,phi
2077,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,7.00,9.601,phi
2078,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,8.00,9.027,phi
2079,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,9.00,4.418,phi
2080,289.22.3,Armadilha,EP2,R1,8° Resgate 2022,25/10/2022,Sedimento,10.00,1.733,phi
2081,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,-2.00,<0.01,phi
2082,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,-1.50,<0.01,phi
2083,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,-1.00,<0.01,phi
2084,289.22.4,Armadilha,EP2,R2,8° Resgate 2022,25/10/2022,Sedimento,-0.50,0.165,phi
